run_id,evidence_identity,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,dilution_score,feasible_state_fraction,objective_id,objective_name,objective_definition,objective_role,objective_start,objective_final,objective_improvement,mean_energy,expected_routing_component,expected_flow_penalty,expected_resource_penalty,expected_total_penalty,p_feas,p_opt,p_opt_given_feasible,feasibility_amplification,log_feasibility_gain,expected_route_cost_given_feasible,cvar_alpha,cvar_value,cvar_cutoff_energy,cvar_tail_fully_feasible,cvar_tail_feasible_mass,cvar_fractional_cutoff_mass,penalty_bound_lower_margin,penalty_bound_upper_margin,penalty_bound_pass,state_norm,depth,optimizer,eval_budget,source_p2_seed,source_p2_objective_final,initialization_rule,initial_parameters,terminal_parameters,best_evaluated_parameters,nfev,tracked_optimizer_evaluations,total_objective_evaluations,runtime_s,terminal_objective,best_evaluated_objective,optimizer_status,optimizer_message,scipy_success,numerically_valid,execution_status,failure_reason,historical_reuse,historical_source_path,historical_source_run_id,config_sha256,source_results_sha256,ansatz_cost_phase_hamiltonian,raw_statevector_persisted,peak_memory_mb
objective-run-6e9095cf459c3efd273b,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,16,4.515449934959718,3.0517578125e-05,O0,MEAN_ENERGY,E_theta[H_C],HISTORICAL_MEAN_ENERGY_BASELINE,1.6678211694716716,1.5282871092675427,0.1395340602041288,1.5282871092675423,0.076696640019198,1.0939392076395713,0.3576512616087726,1.451590469248344,0.0050555548045714,0.0037937119349008,0.7504046700216674,165.66041983619743,2.21921875766466,17.74716730984833,0.1,1.001781082584099,1.0570824524312896,False,0.0050555548045714,0.0039012701341152,0.4566460240529122,2.5281873115333733,True,1.0000000000000022,3,COBYLA,240,1103,1.6678211694716716,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.2653518965550097, 5.2307998085259095, 0.0, 3.252486969482005, -0.8185802628619073, 0.0]","[2.663672184914427, 5.053913707512904, -0.9419788564772744, 3.1469398053191573, -0.8966389670271981, 0.1722721960428174]","[2.663672184914427, 5.053913707512904, -0.9419788564772744, 3.1469398053191573, -0.8966389670271981, 0.1722721960428174]",240,240,241,11.074829326942565,1.5282871092675427,1.5282871092675427,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,True,results/phase1_1_optimization_diagnostic/p3_budget_scaling.csv,diag-run-d1a4f543f87f21ff0a6b,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,bc0c3beeae21d5c1ff6d7feb5d6398a497f53f2e11df68b8435eae8d14e546bb,normalized_mean_energy_H_C,False,
objective-run-16a9f876f272466ff982,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,16,4.515449934959718,3.0517578125e-05,O1,EXPECTED_PENALTY,E_theta[P_flow + P_resource],FEASIBILITY_ALIGNED_MECHANISTIC_OBJECTIVE_CONTROL,1.585214985980061,1.4633655845896294,0.1218494013904316,1.5403605810679788,0.0769949964783489,1.0945943172474637,0.368771267342166,1.4633655845896294,0.0047513046540321,0.0035662541121149,0.7505841809340649,155.69075090332544,2.192262813268444,17.745910733461546,0.1,1.0046716342343058,1.0570824524312896,False,0.0047513046540321,0.0047314149528726,0.46811688924366,2.5176291967942435,True,1.000000000000001,3,COBYLA,240,1103,1.6678211694716716,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.2653518965550097, 5.2307998085259095, 0.0, 3.252486969482005, -0.8185802628619073, 0.0]","[2.59713258324088, 5.163830332653515, -0.8041798800187888, 3.1563095890965336, -0.9085625055490886, 0.17737357154198172]","[2.59713258324088, 5.163830332653515, -0.8041798800187888, 3.1563095890965336, -0.9085625055490886, 0.17737357154198172]",240,240,241,43.92959350626916,1.46336558458963,1.46336558458963,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,244.11328125
objective-run-ee7f602015a74100e187,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,16,4.515449934959718,3.0517578125e-05,O2,EXACT_FEASIBILITY_CONTROL,1 - P_feas(theta),STATEVECTOR_MECHANISTIC_CONTROL,0.998115335610154,0.9944250499574504,0.0036902856527036,1.682042451681123,0.0866533961907257,1.0840050365033602,0.5113840189870364,1.595389055490397,0.0055749500425496,0.0034896748133625,0.6259562483481159,182.679962994268,2.26169091495934,18.61830626156319,0.1,1.001332425387944,1.0687103594080338,False,0.0055749500425496,0.0023216419627448,0.6009640055329459,2.382311144339405,True,1.0000000000000004,3,COBYLA,240,1103,1.6678211694716716,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.2653518965550097, 5.2307998085259095, 0.0, 3.252486969482005, -0.8185802628619073, 0.0]","[2.775580909357607, 5.62315281400467, 0.9393299005626777, 3.6353209045745567, -0.5972259805616964, -0.1814517546727428]","[2.775580909357607, 5.62315281400467, 0.9393299005626777, 3.6353209045745567, -0.5972259805616964, -0.1814517546727428]",240,240,241,36.39456951525062,0.9944250499574504,0.9944250499574504,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,243.76953125
objective-run-3abd2fc0d1367c365071,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,16,4.515449934959718,3.0517578125e-05,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,EXACT_DISTRIBUTIONAL_ENERGY_CONTROL,1.0338217726829435,0.957851655353296,0.0759701173296476,1.6173483340077155,0.0842346169391691,1.0597307631222257,0.4733829539463209,1.5331137170685465,0.0099016233282736,0.0065938712154566,0.665938401901044,324.456393220872,2.511156336094375,18.33843118669269,0.1,0.957851655353296,1.0628964059196615,False,0.0099016233282736,0.0089421267170595,0.5430153403968218,2.427279789618357,True,0.9999999999999992,3,COBYLA,240,1103,1.6678211694716716,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.2653518965550097, 5.2307998085259095, 0.0, 3.252486969482005, -0.8185802628619073, 0.0]","[3.0279745658535027, 5.189104555491766, 0.9039228937173018, 3.0760015607366182, -0.44104111344046987, -0.17187119215846197]","[3.0279745658535027, 5.189104555491766, 0.9039228937173018, 3.0760015607366182, -0.44104111344046987, -0.17187119215846197]",240,240,241,37.79031362850219,0.957851655353296,0.957851655353296,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,244.0234375
objective-run-c95a37cb46a7fe840a1b,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,16,4.339358675904037,4.57763671875e-05,O0,MEAN_ENERGY,E_theta[H_C],HISTORICAL_MEAN_ENERGY_BASELINE,1.5682571975225854,1.3525606042493827,0.2156965932732026,1.3525606042493834,0.0628775923526805,1.0943419548725333,0.1953410570241694,1.2896830118967026,0.0019741629447588,0.0002303378540125,0.1166762118719834,43.12624758257258,1.6347416718005163,16.122842090517445,0.1,1.0303528675357256,1.0512684989429175,False,0.0019741629447588,0.0634093333102654,0.2916571748414603,2.702420336324263,True,1.0000000000000009,3,COBYLA,240,1103,1.5682571975225854,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[3.176230981602957, 5.674042409120552, 0.0, 3.7979473976669467, -1.0383617347001624, 0.0]","[4.141253313851755, 6.360117209816176, -0.9076552787163484, 3.9573368588262365, -1.2446013579071928, 0.1716099293076467]","[4.141253313851755, 6.360117209816176, -0.9076552787163484, 3.9573368588262365, -1.2446013579071928, 0.1716099293076467]",240,240,241,12.616500194184482,1.3525606042493827,1.3525606042493827,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,True,results/phase1_1_optimization_diagnostic/p3_budget_scaling.csv,diag-run-891f38c155bbf17fc447,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,bc0c3beeae21d5c1ff6d7feb5d6398a497f53f2e11df68b8435eae8d14e546bb,normalized_mean_energy_H_C,False,
objective-run-1984e400bd0426d52d91,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,16,4.339358675904037,4.57763671875e-05,O1,EXPECTED_PENALTY,E_theta[P_flow + P_resource],FEASIBILITY_ALIGNED_MECHANISTIC_OBJECTIVE_CONTROL,1.4932895742305434,1.28236567915929,0.2109238950712535,1.345790119981486,0.0634244408221964,1.0939615301110743,0.1884041490482154,1.28236567915929,0.0023100449543221,0.0002477338669387,0.1072420112323852,50.46370204215184,1.7029791074083342,16.227777215506602,0.1,1.027342789950609,1.0512684989429175,False,0.0023100449543221,0.0663775379511953,0.2846757241136134,2.70839414102342,True,0.9999999999999984,3,COBYLA,240,1103,1.5682571975225854,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[3.176230981602957, 5.674042409120552, 0.0, 3.7979473976669467, -1.0383617347001624, 0.0]","[4.18197859185644, 6.231199893168743, -1.0618323279119983, 3.9580199407855883, -1.2217118595765015, 0.1636516325693697]","[4.18197859185644, 6.231199893168743, -1.0618323279119983, 3.9580199407855883, -1.2217118595765015, 0.1636516325693697]",240,240,241,43.94958048220724,1.2823656791592892,1.2823656791592892,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,243.97265625
objective-run-0f2c7adf96ed6ff94995,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,16,4.339358675904037,4.57763671875e-05,O2,EXACT_FEASIBILITY_CONTROL,1 - P_feas(theta),STATEVECTOR_MECHANISTIC_CONTROL,0.9987608722454476,0.9828224181963872,0.0159384540490604,1.612651499294641,0.0880363115462242,1.058284901072526,0.4663302866758907,1.5246151877484166,0.0171775818036128,0.0076001912739454,0.4424482654681343,375.2500003605239,2.57432070133256,13.879911213449557,0.1,0.8861857131884304,1.0628964059196615,False,0.0171775818036128,0.0154027969493353,0.5417927695520264,2.406674485037135,True,1.000000000000002,3,COBYLA,240,1103,1.5682571975225854,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[3.176230981602957, 5.674042409120552, 0.0, 3.7979473976669467, -1.0383617347001624, 0.0]","[3.670430067209576, 5.369001832800257, 0.7439427525789144, 2.98030266534671, -0.377317659040267, -0.1543834489606236]","[3.670430067209576, 5.369001832800257, 0.7439427525789144, 2.98030266534671, -0.377317659040267, -0.1543834489606236]",240,240,241,17.986296041868627,0.9828224181963872,0.9828224181963872,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,243.7890625
objective-run-b7c4590fa7e2d639f340,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,16,4.339358675904037,4.57763671875e-05,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,EXACT_DISTRIBUTIONAL_ENERGY_CONTROL,1.037692834584463,0.8116785595550761,0.2260142750293868,1.6749382028396762,0.1004642275784532,1.048289507265911,0.5261844679953118,1.574473975261223,0.025344556666231,0.0116866892089627,0.4611123943838424,553.6602885593732,2.7432433747345786,13.745316879887865,0.1,0.8116785595550761,1.080338266384778,False,0.025344556666231,0.0017582571265654,0.5998185319274528,2.324147798073854,True,1.0000000000000009,3,COBYLA,240,1103,1.5682571975225854,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[3.176230981602957, 5.674042409120552, 0.0, 3.7979473976669467, -1.0383617347001624, 0.0]","[3.602357120966913, 5.69400353572207, -0.9356139466665387, 2.9432209654561046, -0.5346690454146379, 0.16626761090609474]","[3.602357120966913, 5.69400353572207, -0.9356139466665387, 2.9432209654561046, -0.5346690454146379, 0.16626761090609474]",240,240,241,35.15831164456904,0.8116785595550761,0.8116785595550761,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,243.796875
objective-run-e80d5fae9402f411d426,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D4,16,4.214419939295737,6.103515625e-05,O0,MEAN_ENERGY,E_theta[H_C],HISTORICAL_MEAN_ENERGY_BASELINE,1.618351920785332,1.4850651944399529,0.1332867263453792,1.4850651944399536,0.0785732172527562,1.0922789304404803,0.3142130467467163,1.4064919771871969,0.0089848799341612,0.0024996722928351,0.2782087586202685,147.20827284129746,2.167932217259411,15.78089166206894,0.1,0.9644046530511764,1.0570824524312896,False,0.0089848799341612,0.0125243598280861,0.41547685712136,2.557568503076157,True,0.9999999999999984,3,COBYLA,240,1103,1.618351920785332,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.4084554011520796, 4.963910099709779, 0.0, 3.2261732434850257, -0.8010686431749112, 0.0]","[2.9199017769343505, 4.765421567637133, -0.8970291994160338, 3.1511295152905365, -0.8844778632237956, 0.16638225382551958]","[2.9199017769343505, 4.765421567637133, -0.8970291994160338, 3.1511295152905365, -0.8844778632237956, 0.16638225382551958]",240,240,241,13.157737009227276,1.4850651944399529,1.4850651944399529,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,True,results/phase1_1_optimization_diagnostic/p3_budget_scaling.csv,diag-run-1298583f094bc8a36bea,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,bc0c3beeae21d5c1ff6d7feb5d6398a497f53f2e11df68b8435eae8d14e546bb,normalized_mean_energy_H_C,False,
objective-run-ba1a3724036c3565b5c7,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D4,16,4.214419939295737,6.103515625e-05,O1,EXPECTED_PENALTY,E_theta[P_flow + P_resource],FEASIBILITY_ALIGNED_MECHANISTIC_OBJECTIVE_CONTROL,1.534090147909664,1.3890725670429651,0.1450175808666987,1.4690240020179597,0.0799514349749948,1.0832682288192854,0.3058043382236798,1.3890725670429651,0.0124836917318029,0.0037014049135592,0.2964992241942085,204.53280533385927,2.310762975095672,15.676396053387576,0.1,0.9317921337922642,1.0628964059196615,False,0.0124836917318029,0.0068067374202814,0.4015562587747674,2.560992666029824,True,1.0000000000000009,3,COBYLA,240,1103,1.618351920785332,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.4084554011520796, 4.963910099709779, 0.0, 3.2261732434850257, -0.8010686431749112, 0.0]","[2.6997370274076333, 4.805503101262139, -1.1086638817206877, 3.146119471938792, -0.8338836921855987, 0.15482520147422021]","[2.6997370274076333, 4.805503101262139, -1.1086638817206877, 3.146119471938792, -0.8338836921855987, 0.15482520147422021]",240,240,241,47.13855176605284,1.3890725670429651,1.3890725670429651,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,243.7890625
objective-run-79681059c0528916cc19,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D4,16,4.214419939295737,6.103515625e-05,O2,EXACT_FEASIBILITY_CONTROL,1 - P_feas(theta),STATEVECTOR_MECHANISTIC_CONTROL,0.9960963025402813,0.9660964312080866,0.0299998713321946,1.6830737308761756,0.1081457256988095,1.0501822981429934,0.524745707034373,1.5749280051773664,0.0339035687919134,0.0128379664496517,0.3786612119935251,555.4760710867093,2.74466535505216,15.390985966880123,0.1,0.7321709079115851,1.0840118906040637,False,0.0339035687919133,0.001099649765501,0.6088315739692747,2.289457719654985,True,1.000000000000003,3,COBYLA,240,1103,1.618351920785332,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.4084554011520796, 4.963910099709779, 0.0, 3.2261732434850257, -0.8010686431749112, 0.0]","[3.229872853492025, 5.128427720489301, -1.3635071313577425, 3.0398205083094845, -0.547289452544028, 0.18900863563578404]","[3.229872853492025, 5.128427720489301, -1.3635071313577425, 3.0398205083094845, -0.547289452544028, 0.18900863563578404]",240,240,241,16.486674200743437,0.9660964312080866,0.9660964312080866,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,244.03515625
objective-run-864724dc3e6865af5660,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D4,16,4.214419939295737,6.103515625e-05,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,EXACT_DISTRIBUTIONAL_ENERGY_CONTROL,1.0152450245358535,0.8654651586151842,0.1497798659206692,1.5896494034526765,0.0878803032899915,1.059955140481872,0.4418139596808129,1.5017691001626852,0.0194551554240503,0.0070116811816461,0.360402218785586,318.75326646764086,2.503454643956845,15.372539850432377,0.1,0.8654651586151842,1.0628964059196615,False,0.0194551554240503,0.0128147967484131,0.5212242555867348,2.420410278141114,True,1.0000000000000004,3,COBYLA,240,1103,1.618351920785332,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.4084554011520796, 4.963910099709779, 0.0, 3.2261732434850257, -0.8010686431749112, 0.0]","[3.0594220882309306, 5.51847745267031, 0.7766904461951186, 3.0151004685488596, -0.40249266110776977, -0.16241222919634452]","[3.0594220882309306, 5.51847745267031, 0.7766904461951186, 3.0151004685488596, -0.40249266110776977, -0.16241222919634452]",240,240,241,17.629301317967474,0.8654651586151842,0.8654651586151842,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,243.76953125
objective-run-33de867aad0c16283a1a,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D5,16,4.038328680240055,9.1552734375e-05,O0,MEAN_ENERGY,E_theta[H_C],HISTORICAL_MEAN_ENERGY_BASELINE,1.642801402145231,1.375942054771314,0.2668593473739171,1.3759420547713153,0.1071430143773773,1.092791066185803,0.1760079742081347,1.2687990403939375,0.0235648475672959,0.010729908438462,0.4553353637370176,257.3909750283844,2.4105933150466647,13.724718960755094,0.1,0.8458181579783495,1.1094080338266386,False,0.0235648475672959,0.0011825231174383,0.2923638879612359,2.6369415693368765,True,0.999999999999998,3,COBYLA,240,2207,1.642801402145231,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[5.303644729290461, 4.027358540448379, 0.0, 2.4010940755396004, 0.10583187323471438, 0.0]","[6.4132403174922805, 4.511842124535527, 0.24173768116417657, 2.419632140955466, 0.26926783812574767, -0.15840405395099025]","[6.4132403174922805, 4.511842124535527, 0.24173768116417657, 2.419632140955466, 0.26926783812574767, -0.15840405395099025]",240,240,241,13.728523381985724,1.375942054771314,1.375942054771314,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,True,results/phase1_1_optimization_diagnostic/p3_budget_scaling.csv,diag-run-7f4e20cba8b44427193e,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,bc0c3beeae21d5c1ff6d7feb5d6398a497f53f2e11df68b8435eae8d14e546bb,normalized_mean_energy_H_C,False,
objective-run-f4d729dfed054554ef24,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D5,16,4.038328680240055,9.1552734375e-05,O1,EXPECTED_PENALTY,E_theta[P_flow + P_resource],FEASIBILITY_ALIGNED_MECHANISTIC_OBJECTIVE_CONTROL,1.5108048508240417,1.2722675527837723,0.2385372980402691,1.3805437318769038,0.1082761790931311,1.0918397989999191,0.1804277537838529,1.2722675527837723,0.0236101158566857,0.0108455154506947,0.4593588407836479,257.8854254639594,2.4114267984410125,13.682489941610095,0.1,0.8463292772193722,1.1094080338266386,False,0.0236101158566856,0.001173161629482,0.2958776686404547,2.633291983789488,True,1.0000000000000029,3,COBYLA,240,2207,1.642801402145231,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[5.303644729290461, 4.027358540448379, 0.0, 2.4010940755396004, 0.10583187323471438, 0.0]","[6.425858997574453, 4.461728339043465, 0.19434950237287016, 2.4305239649110524, 0.25626256951212234, -0.14306718171297528]","[6.425858997574453, 4.461728339043465, 0.19434950237287016, 2.4305239649110524, 0.25626256951212234, -0.14306718171297528]",240,240,241,42.859097068198025,1.2722675527837726,1.2722675527837726,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,244.02734375
objective-run-bc0b1e542ac9d9ed9780,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D5,16,4.038328680240055,9.1552734375e-05,O2,EXACT_FEASIBILITY_CONTROL,1 - P_feas(theta),STATEVECTOR_MECHANISTIC_CONTROL,0.989962368266569,0.962486788660664,0.0274755796059049,1.552028950191607,0.1274576492290672,1.0863589464436545,0.3382123545188853,1.4245713009625398,0.0375132113393359,0.0174301331260096,0.4646398562986417,409.7443030557868,2.6125129240030365,13.764997354483915,0.1,0.7162619819595875,1.1268498942917546,False,0.0375132113393359,0.0004165855824806,0.4620845123018757,2.4253758536801167,True,1.0,3,COBYLA,240,2207,1.642801402145231,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[5.303644729290461, 4.027358540448379, 0.0, 2.4010940755396004, 0.10583187323471438, 0.0]","[6.765523976615206, 4.397497672462456, -0.6591063774712316, 2.5196090349183056, 0.12860878663297226, 0.10295959369607538]","[6.765523976615206, 4.397497672462456, -0.6591063774712316, 2.5196090349183056, 0.12860878663297226, 0.10295959369607538]",240,240,241,22.378761116415266,0.962486788660664,0.962486788660664,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,243.76953125
objective-run-21ca30371b2c6b79e39d,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D5,16,4.038328680240055,9.1552734375e-05,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,EXACT_DISTRIBUTIONAL_ENERGY_CONTROL,0.9975783770696346,0.7532624717912318,0.2443159052784027,1.4021424507924998,0.114738679993324,1.0783103204747797,0.2090934503243958,1.2874037707991757,0.0332112800028367,0.0146301505873855,0.440517516522576,362.7557410443176,2.5596142943947844,14.017478357540874,0.1,0.7532624717912318,1.1094080338266386,False,0.0332112800028367,0.0020122650090157,0.3206150508020119,2.579751109189478,True,1.0,3,COBYLA,240,2207,1.642801402145231,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[5.303644729290461, 4.027358540448379, 0.0, 2.4010940755396004, 0.10583187323471438, 0.0]","[6.465262376024338, 4.512628751812364, 0.5938072779660247, 2.4972998203130117, 0.30901019144753883, -0.1644142789887286]","[6.465262376024338, 4.512628751812364, 0.5938072779660247, 2.4972998203130117, 0.30901019144753883, -0.1644142789887286]",240,240,241,30.246266070753336,0.7532624717912318,0.7532624717912318,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,244.1171875
