run_id,evidence_identity,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,dilution_score,feasible_state_fraction,objective_id,objective_name,objective_definition,objective_role,depth,optimizer,eval_budget,source_p2_seed,source_p2_run_id,source_p2_objective_final,initialization_rule,initial_parameters,terminal_parameters,best_evaluated_parameters,objective_start,objective_final,objective_improvement,terminal_objective,best_evaluated_objective,mean_energy_start,mean_energy,expected_routing_component,expected_flow_penalty,expected_resource_penalty,expected_total_penalty,p_feas_start,p_feas,p_feas_change,p_opt_start,p_opt,p_opt_change,p_opt_given_feasible_start,p_opt_given_feasible,feasibility_amplification,log_feasibility_gain_start,log_feasibility_gain,expected_route_cost_given_feasible,cvar_alpha,cvar_value,cvar_cutoff_energy,cvar_tail_feasible_mass,cvar_tail_fully_feasible,cvar_fractional_cutoff_mass,strict_energy_class_separation,penalty_bound_pass,state_norm,nfev,tracked_optimizer_evaluations,total_objective_evaluations,runtime_s,peak_memory_mb,optimizer_status,optimizer_message,numerically_valid,execution_status,failure_reason,paired_analysis_eligible,config_sha256,ansatz_cost_phase_hamiltonian,raw_statevector_persisted
phase2-p3-8dd6ae379322db1507a0,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-26d674ac9727,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D2,16,4.515449934959718,3.0517578125e-05,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,1103,phase2-p2-87d7a79bea71cc7036af,1.496004538018074,selected_p2_then_append_zero_gamma3_beta3,"[2.4215206518929056, 4.9142735275812415, 0.0, 3.207144106237448, -0.782998337739885, 0.0]","[2.9840688430917246, 5.224255523624245, 0.718703912762044, 3.0167682192093213, -0.4155495924068969, -0.15413775612199562]","[2.9840688430917246, 5.224255523624245, 0.718703912762044, 3.0167682192093213, -0.4155495924068969, -0.15413775612199562]",0.9978224852400096,0.99129383059008,0.0065286546499295,0.99129383059008,0.99129383059008,1.496004538018074,1.506702478808949,0.1003836662654076,1.0746309820870008,0.3316878304565402,1.406318812543541,0.0021775147599903,0.00870616940992,0.0065286546499296,0.0015460676307514,0.0054182471167747,0.0038721794860232,0.7100147650701896,0.6223457024166155,285.28375922425926,1.853411042456017,2.455277048628515,24.88827148791692,0.1,0.9887454188225816,1.087515299877601,0.00870616940992,False,0.0055421116783198,True,True,1.0000000000000009,240,240,241,21.54109068866819,169.28125,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-68963362cb6ed56e292c,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-26d674ac9727,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D2,16,4.515449934959718,3.0517578125e-05,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,COBYLA,240,1103,phase2-p2-87d7a79bea71cc7036af,1.496004538018074,selected_p2_then_append_zero_gamma3_beta3,"[2.4215206518929056, 4.9142735275812415, 0.0, 3.207144106237448, -0.782998337739885, 0.0]","[3.2870444945728345, 5.339242178155742, 0.7275725887775814, 3.0210262175108094, -0.42185457476556676, -0.16774543802046482]","[3.2870444945728345, 5.339242178155742, 0.7275725887775814, 3.0210262175108094, -0.42185457476556676, -0.16774543802046482]",1.0411624594975926,0.9840848253929012,0.0570776341046914,0.9840848253929012,0.9840848253929012,1.496004538018074,1.490896155005596,0.0963244736189181,1.0742848190228502,0.3202868623638276,1.3945716813866778,0.0021775147599903,0.0086378207683745,0.0064603060083841,0.0015460676307514,0.0053913434998882,0.0038452758691368,0.7100147650701896,0.6241555184413503,283.0441109380977,1.853411042456017,2.451854123312842,24.87922240779325,0.1,0.9840848253929012,1.0758873929008568,0.0086378207683745,False,0.0344379703001125,True,True,0.999999999999998,240,240,241,16.683587797917426,169.28125,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-f726ec4fedacd592e5ea,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-d4d85eef1fda,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D3,16,4.339358675904037,4.57763671875e-05,O0,MEAN_ENERGY,E_theta[H_C],STANDARD_BASELINE,3,COBYLA,240,2207,phase2-p2-7369799dc8e309a9aff4,1.5912839856036705,selected_p2_then_append_zero_gamma3_beta3,"[5.866552036823496, 4.054429774955105, 0.0, 2.4276390502697573, 0.11780333302026832, 0.0]","[6.927478273158086, 4.474658899856967, 0.05213847070560606, 2.4008509746892126, 0.1490311028200472, -0.03551284589053258]","[6.927478273158086, 4.474658899856967, 0.05213847070560606, 2.4008509746892126, 0.1490311028200472, -0.03551284589053258]",1.5912839856036705,1.3998559462419091,0.1914280393617611,1.3998559462419091,1.3998559462419091,1.5912839856036705,1.3998559462419091,0.1103475721175499,1.109670692534377,0.1798376815899832,1.2895083741243598,0.0051102095822194,0.0087088258551838,0.0035986162729643,0.0013834943696131,0.0026278176384038,0.0012443232687907,0.2707314342697194,0.3017418974843462,190.24720374844208,2.047797387885109,2.279318282233432,24.05117792014304,0.1,1.003312374037732,1.1107711138310894,0.0087088258551838,False,0.0009296724039159,True,True,1.0000000000000004,240,240,241,57.74532632529736,170.0390625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-b9639541c46458df3ee3,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-d4d85eef1fda,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D3,16,4.339358675904037,4.57763671875e-05,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,2207,phase2-p2-7369799dc8e309a9aff4,1.5912839856036705,selected_p2_then_append_zero_gamma3_beta3,"[5.866552036823496, 4.054429774955105, 0.0, 2.4276390502697573, 0.11780333302026832, 0.0]","[6.787293235997611, 4.860383529539122, -0.34571133202754256, 2.53799627194762, 0.09658486032951828, 0.07363744820111642]","[6.787293235997611, 4.860383529539122, -0.34571133202754256, 2.53799627194762, 0.09658486032951828, 0.07363744820111642]",0.9948897904177806,0.9824495363570496,0.0124402540607311,0.9824495363570496,0.9824495363570496,1.5912839856036705,1.5655075430264114,0.1426436765649986,1.1090173679769226,0.3138464984844902,1.4228638664614128,0.0051102095822194,0.0175504636429505,0.012440254060731,0.0013834943696131,0.0059935373006626,0.0046100429310495,0.2707314342697194,0.3415030749384252,383.3957284348018,2.047797387885109,2.5836472699204243,24.08511495383716,0.1,0.9435598473396336,1.1459608323133414,0.0175504636429505,False,0.000697219488573,True,True,0.9999999999999988,240,240,241,24.175515641458333,170.0390625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-e1f49837f5e4dbf5f442,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-d4d85eef1fda,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D3,16,4.339358675904037,4.57763671875e-05,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,COBYLA,240,2207,phase2-p2-7369799dc8e309a9aff4,1.5912839856036705,selected_p2_then_append_zero_gamma3_beta3,"[5.866552036823496, 4.054429774955105, 0.0, 2.4276390502697573, 0.11780333302026832, 0.0]","[6.833428340230512, 4.547980825289576, 0.6203200657972174, 2.592032818326386, -0.15717196284581386, 0.2539981934844509]","[6.833428340230512, 4.547980825289576, 0.6203200657972174, 2.592032818326386, -0.15717196284581386, 0.2539981934844509]",1.0597133461408412,0.8769772878156538,0.1827360583251874,0.8769772878156538,0.8769772878156538,1.5912839856036705,1.651357521405459,0.1440917345570101,1.0916587572278589,0.4156070296205901,1.5072657868484487,0.0051102095822194,0.0238136239124812,0.0187034143302618,0.0013834943696131,0.0094298014388256,0.0080463070692125,0.2707314342697194,0.3959834703647644,520.2165522427908,2.047797387885109,2.7161841664552853,23.899383690005568,0.1,0.8769772878156538,1.1401468788249691,0.0238136239124812,False,0.0005384821325395,True,True,1.000000000000002,240,240,241,17.52494596131146,170.0390625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-ce79429bef059b787d89,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-45bf90adfb6d,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D4,16,4.214419939295737,6.103515625e-05,O0,MEAN_ENERGY,E_theta[H_C],STANDARD_BASELINE,3,COBYLA,240,2207,phase2-p2-a57b44bd2cb4233778cf,1.4445387781351773,selected_p2_then_append_zero_gamma3_beta3,"[4.728979969686683, 3.357890549994677, 0.0, 3.1456665228237224, -0.7513579929337773, 0.0]","[4.344898901127744, 3.0812785426521567, 0.7599302530844511, 3.1476111349040248, -0.581622709767309, -0.1768948261655108]","[4.344898901127744, 3.0812785426521567, 0.7599302530844511, 3.1476111349040248, -0.581622709767309, -0.1768948261655108]",1.4445387781351773,1.332638750029695,0.1119000281054822,1.332638750029695,1.332638750029695,1.4445387781351773,1.332638750029695,0.0900509931861442,1.1011720333553252,0.1414157234882255,1.2425877568435508,0.0044840864198715,0.0121741048432134,0.0076900184233418,0.0009495742877405,0.0026528981917863,0.0017033239040458,0.2117653851478873,0.2179132039646597,199.4605337512084,1.8660939132703367,2.299856976866577,22.665910780098603,0.1,0.949174411667947,1.0758873929008568,0.0121741048432133,False,0.0309111990602213,True,True,1.0000000000000018,240,240,241,61.18532969802618,169.875,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-bec37c53737a87f1e389,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-45bf90adfb6d,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D4,16,4.214419939295737,6.103515625e-05,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,2207,phase2-p2-a57b44bd2cb4233778cf,1.4445387781351773,selected_p2_then_append_zero_gamma3_beta3,"[4.728979969686683, 3.357890549994677, 0.0, 3.1456665228237224, -0.7513579929337773, 0.0]","[4.4076681012407635, 3.234286926066754, 0.7617853902708092, 3.0964899114879048, -0.4503349671564046, -0.14853874452846033]","[4.4076681012407635, 3.234286926066754, 0.7617853902708092, 3.0964899114879048, -0.4503349671564046, -0.14853874452846033]",0.9955159135801284,0.984857614282312,0.0106582992978164,0.984857614282312,0.984857614282312,1.4445387781351773,1.4358669230285015,0.1072864961384974,1.083639301952944,0.2449411249370603,1.3285804268900043,0.0044840864198715,0.015142385717688,0.0106582992978165,0.0009495742877405,0.0036323091171867,0.0026827348294462,0.2117653851478873,0.2398769378159333,248.09284759860088,1.8660939132703367,2.394614243944779,22.5794008455683,0.1,0.9246085739706292,1.087515299877601,0.015142385717688,False,0.0005225038426791,True,True,0.999999999999998,240,240,241,17.900735032744706,169.875,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-90c27386c918475c0d43,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-45bf90adfb6d,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D4,16,4.214419939295737,6.103515625e-05,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,COBYLA,240,2207,phase2-p2-a57b44bd2cb4233778cf,1.4445387781351773,selected_p2_then_append_zero_gamma3_beta3,"[4.728979969686683, 3.357890549994677, 0.0, 3.1456665228237224, -0.7513579929337773, 0.0]","[5.483913305542651, 4.641784857234566, 0.7997834222419373, 2.917280814933244, -0.35470107461759054, -0.14605437015511183]","[5.483913305542651, 4.641784857234566, 0.7997834222419373, 2.917280814933244, -0.35470107461759054, -0.14605437015511183]",1.0174237804554966,0.8595914374337656,0.157832343021731,0.8595914374337656,0.8595914374337656,1.4445387781351773,1.655271110999836,0.1290303137311151,1.0796497174180313,0.4465910798506893,1.5262407972687206,0.0044840864198715,0.0232214032305037,0.0187373168106322,0.0009495742877405,0.0082332827752246,0.0072837084874841,0.2117653851478873,0.3545557817285286,380.45947052857343,1.8660939132703367,2.5803083991793976,21.73903558921252,0.1,0.8595914374337656,1.1049571603427173,0.0232214032305037,False,0.0016302283700414,True,True,1.0,240,240,241,15.892679428681731,169.875,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-18e3b50bac300e5d3380,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-980575647e27,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D5,16,4.11750992628768,7.62939453125e-05,O0,MEAN_ENERGY,E_theta[H_C],STANDARD_BASELINE,3,COBYLA,240,2207,phase2-p2-dc3af88a587cb66e8558,1.4551824476266433,selected_p2_then_append_zero_gamma3_beta3,"[4.663229466136584, 3.5977077851165293, 0.0, 3.1388737208968656, -0.7366234573982307, 0.0]","[4.310253513812224, 3.276496433593642, 0.454524005032719, 3.149072311651485, -0.5512512979808107, -0.18725409786241132]","[4.310253513812224, 3.276496433593642, 0.454524005032719, 3.149072311651485, -0.5512512979808107, -0.18725409786241132]",1.4551824476266433,1.3543226873468526,0.1008597602797907,1.3543226873468526,1.3543226873468526,1.4551824476266433,1.3543226873468526,0.0921361866419207,1.1011549593344092,0.1610315413705225,1.2621865007049318,0.0073764136132943,0.0143049839986568,0.0069285703853624,0.0026443117435489,0.0041805275478366,0.0015362158042876,0.358482032350138,0.2922427280050926,187.4982862671952,1.9853551869546129,2.272997302633861,20.070291588041204,0.1,0.9261028353320956,1.0758873929008568,0.0143049839986569,False,0.0259877437059962,True,True,0.999999999999996,240,240,241,58.71514367219061,169.65234375,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-58e528571b09971172f6,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-980575647e27,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D5,16,4.11750992628768,7.62939453125e-05,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,2207,phase2-p2-dc3af88a587cb66e8558,1.4551824476266433,selected_p2_then_append_zero_gamma3_beta3,"[4.663229466136584, 3.5977077851165293, 0.0, 3.1388737208968656, -0.7366234573982307, 0.0]","[5.833565328211762, 4.615703095120066, 0.7160742153918265, 2.857415775274112, -0.3187605323179262, -0.12349859652780533]","[5.833565328211762, 4.615703095120066, 0.7160742153918265, 2.857415775274112, -0.3187605323179262, -0.12349859652780533]",0.9926235863867056,0.9623160491202968,0.0303075372664087,0.9623160491202968,0.9623160491202968,1.4551824476266433,1.6715395442806291,0.132555661329867,1.0761208974359189,0.4628629855148437,1.5389838829507625,0.0073764136132943,0.037683950879703,0.0303075372664087,0.0026443117435489,0.0131840239930299,0.0105397122494809,0.358482032350138,0.3498577958324166,493.9310809704443,1.9853551869546129,2.693666355315734,19.006116735162337,0.1,0.7245280235392846,1.112604656960945,0.037683950879703,False,0.0014550883323222,True,True,1.000000000000001,240,240,241,15.316788527183236,169.65234375,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-db998e07053da05bbf5a,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-980575647e27,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D5,16,4.11750992628768,7.62939453125e-05,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,COBYLA,240,2207,phase2-p2-dc3af88a587cb66e8558,1.4551824476266433,selected_p2_then_append_zero_gamma3_beta3,"[4.663229466136584, 3.5977077851165293, 0.0, 3.1388737208968656, -0.7366234573982307, 0.0]","[5.600032555462732, 4.7501935977172485, 0.7848943056784541, 2.873358313799005, -0.3466627434777915, -0.12968916469301503]","[5.600032555462732, 4.7501935977172485, 0.7848943056784541, 2.873358313799005, -0.3466627434777915, -0.12968916469301503]",0.9874570099599904,0.7252696358257968,0.2621873741341934,0.7252696358257968,0.7252696358257968,1.4551824476266433,1.6429542010124714,0.1298152667564644,1.0754829559575212,0.4376559782984863,1.5131389342560075,0.0073764136132943,0.0372275625263484,0.029851148913054,0.0026443117435489,0.0128755098194078,0.0102311980758588,0.358482032350138,0.3458595982558612,487.949107545354,1.9853551869546129,2.688374528017456,19.048716295839363,0.1,0.7252696358257968,1.1107711138310894,0.0372275625263483,False,0.0027910521416458,True,True,1.000000000000001,240,240,241,20.758796158246696,169.65234375,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-81faed476c100773cb1b,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-36c69f7819b3,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D6,16,4.038328680240055,9.1552734375e-05,O0,MEAN_ENERGY,E_theta[H_C],STANDARD_BASELINE,3,COBYLA,240,2207,phase2-p2-8660f66deefb206c249e,1.4230010506805175,selected_p2_then_append_zero_gamma3_beta3,"[6.281779895005699, 4.0527830330260235, 0.0, 2.4875987983806964, 0.10639530419125698, 0.0]","[7.060428545360009, 4.527055955526016, 0.023223923906641027, 2.424015527651546, 0.11566570350702032, -0.01883675609369949]","[7.060428545360009, 4.527055955526016, 0.023223923906641027, 2.424015527651546, 0.11566570350702032, -0.01883675609369949]",1.4230010506805175,1.313058140979276,0.1099429097012416,1.313058140979276,1.313058140979276,1.4230010506805175,1.313058140979276,0.1172666167721677,1.105836647529739,0.0899548766773689,1.195791524207108,0.0187651811028024,0.0203854167699026,0.0016202356671002,0.0036283253450776,0.0045675672092678,0.0009392418641902,0.1933541341914232,0.2240605262489147,222.66311223872344,2.3116814403863435,2.347648275057846,20.282645738142644,0.1,0.886254043165359,1.1107711138310894,0.0203854167699026,False,0.0047363344908955,True,True,1.0000000000000022,240,240,241,59.75107486732304,169.640625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-4b6d4c7a0cab4d37abb4,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-36c69f7819b3,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D6,16,4.038328680240055,9.1552734375e-05,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,2207,phase2-p2-8660f66deefb206c249e,1.4230010506805175,selected_p2_then_append_zero_gamma3_beta3,"[6.281779895005699, 4.0527830330260235, 0.0, 2.4875987983806964, 0.10639530419125698, 0.0]","[6.943914262314103, 4.5027071825521325, -0.3124823260609242, 2.5428042533812394, 0.10345830873907598, 0.07725962711086272]","[6.943914262314103, 4.5027071825521325, -0.3124823260609242, 2.5428042533812394, 0.10345830873907598, 0.07725962711086272]",0.9812348188971975,0.967148399757782,0.0140864191394154,0.967148399757782,0.967148399757782,1.4230010506805175,1.435990290730593,0.1516432091418071,1.1082024593434412,0.1761446222453446,1.284347081588786,0.0187651811028024,0.0328516002422179,0.0140864191394155,0.0036283253450776,0.0065731116389175,0.0029447862938399,0.1933541341914232,0.2000849757836275,358.8270789123326,2.3116814403863435,2.554885209674306,20.50589541226165,0.1,0.7944365751573926,1.1575887392900854,0.0328516002422179,False,4.5800692959840905e-05,True,True,0.9999999999999998,240,240,241,16.103903711773455,169.640625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-db2bdd3327e72c9ac2d8,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-36c69f7819b3,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D6,16,4.038328680240055,9.1552734375e-05,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,COBYLA,240,2207,phase2-p2-8660f66deefb206c249e,1.4230010506805175,selected_p2_then_append_zero_gamma3_beta3,"[6.281779895005699, 4.0527830330260235, 0.0, 2.4875987983806964, 0.10639530419125698, 0.0]","[7.045479992484233, 4.614789813383125, 0.48964834323484985, 2.5171458521762826, 0.28768260982444144, -0.14878527989650692]","[7.045479992484233, 4.614789813383125, 0.48964834323484985, 2.5171458521762826, 0.28768260982444144, -0.14878527989650692]",0.9353925012943772,0.7561038453053404,0.1792886559890367,0.7561038453053404,0.7561038453053404,1.4230010506805175,1.3404025242618869,0.1346038060140376,1.0914588861257877,0.1143398321220621,1.2057987182478496,0.0187651811028024,0.0350162259634674,0.0162510448606649,0.0036283253450776,0.0070164178999025,0.0033880925548249,0.1933541341914232,0.2003761886624446,382.47056412363344,2.3116814403863435,2.582598016403097,20.636890841316948,0.1,0.7561038453053404,1.1282129742962057,0.0350162259634674,False,0.000910749971543,True,True,1.0,240,240,241,18.42605946958065,169.640625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-dbba4bc34d1e1e75d28d,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-05a98ad7eaff,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D7,16,3.9133899436317554,0.0001220703125,O0,MEAN_ENERGY,E_theta[H_C],STANDARD_BASELINE,3,COBYLA,240,3301,phase2-p2-f3698b63b65a2f6e1c21,1.3310949716405198,selected_p2_then_append_zero_gamma3_beta3,"[3.0075979549436584, 4.136334052422279, 0.0, 3.16660403981017, -0.7057867627325745, 0.0]","[3.024279478541639, 4.169428944704525, 0.02370602773401269, 3.164702029902459, -0.6941583998197102, -0.01667902494738824]","[3.024279478541639, 4.169428944704525, 0.02370602773401269, 3.164702029902459, -0.6941583998197102, -0.01667902494738824]",1.3310949716405198,1.3303319535382272,0.0007630181022926,1.3303319535382272,1.3303319535382272,1.3310949716405198,1.3303319535382272,0.1039996614509489,1.1131029490914948,0.1132293429957839,1.2263322920872788,0.0099143936439593,0.0097286916983531,-0.0001857019456062,0.0021172332214102,0.0021016449117212,-1.5588309689075572e-05,0.2135514583587542,0.2160254407154231,79.69744239290881,1.909656101897224,1.9014443844767992,20.607200367228508,0.1,0.9730658889860268,1.087515299877601,0.0097286916983531,False,0.0027016887256846,True,True,0.9999999999999996,240,240,241,57.06414890568704,169.90234375,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-e9ee8bf42d9b4f19831b,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-05a98ad7eaff,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D7,16,3.9133899436317554,0.0001220703125,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,3301,phase2-p2-f3698b63b65a2f6e1c21,1.3310949716405198,selected_p2_then_append_zero_gamma3_beta3,"[3.0075979549436584, 4.136334052422279, 0.0, 3.16660403981017, -0.7057867627325745, 0.0]","[3.042711722911585, 4.012402882073743, -1.4595841527876072, 3.1253116303073187, -0.6152800013216665, 0.1901737055268528]","[3.042711722911585, 4.012402882073743, -1.4595841527876072, 3.1253116303073187, -0.6152800013216665, 0.1901737055268528]",0.9900856063560406,0.9525110081728556,0.0375745981831849,0.9525110081728556,0.9525110081728556,1.3310949716405198,1.3352634868611448,0.1357193981173693,1.0708081614308778,0.1287359273128977,1.1995440887437754,0.0099143936439593,0.0474889918271444,0.037574598183185,0.0021172332214102,0.0085163749815306,0.0063991417601203,0.2135514583587542,0.1793336656320157,389.0298210479671,1.909656101897224,2.5899828934084344,20.970494748588536,0.1,0.6280763073570907,1.1107711138310894,0.0474889918271445,False,0.0023262879681362,True,True,0.9999999999999978,240,240,241,15.882043248973789,169.90234375,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
